Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Vesa Lappalainen,OTHER_OUTDOOR,27.06.2018,13:45:02,03:03:28,39.60,,13.0,98.8,04:38,00:36,502,72,,,,0,276,344,,177.0,78.0,170,60,41,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,01:46:11,,3.6,16:40,,190,,3544.30,30.5,,
,01:46:12,,3.7,16:13,,190,,3545.50,30.6,,
,01:46:13,,3.7,16:13,,190,,3546.90,30.5,,
,01:46:14,,3.7,16:13,,190,,3548.10,30.5,,
,01:46:15,,3.7,16:13,,190,,3549.10,30.5,,
,01:46:16,,3.7,16:13,,190,,3550.10,30.5,,
,01:46:17,,3.8,15:47,,189,,3551.20,30.5,,
,01:46:18,,3.8,15:47,,189,,3552.30,30.6,,
,01:46:19,,3.9,15:23,,189,,3553.40,30.5,,
,01:46:20,,3.9,15:23,,189,,3554.40,30.5,,
,01:46:21,,4.0,15:00,,189,,3555.70,30.5,,
,01:46:22,,4.0,15:00,,189,,3556.80,30.4,,
,01:46:23,,4.0,15:00,,189,,3558.10,30.5,,
,01:46:24,,4.0,15:00,,189,,3559.30,30.5,,
,01:46:25,,4.0,15:00,,190,,3560.60,30.4,,
,01:46:26,,4.0,15:00,,190,,3561.80,30.4,,
,01:46:27,,4.0,15:00,,190,,3562.80,30.5,,
,01:46:28,,4.0,15:00,,190,,3563.70,30.5,,
,01:46:29,,3.9,15:23,,190,,3564.60,30.5,,
,01:46:30,,3.9,15:23,,190,,3565.40,30.5,,
,01:46:31,,3.8,15:47,,190,,3566.10,30.5,,
,01:46:32,,0.0,00:00,,190,,3566.80,30.4,,
,01:46:33,,0.0,00:00,,190,,3566.80,30.5,,
,01:46:34,,0.0,00:00,,190,,3566.80,30.4,,
,01:46:35,,0.0,00:00,,190,,3566.80,30.5,,
,01:46:36,,0.0,00:00,,190,,3566.80,30.5,,
,01:46:37,,0.0,00:00,,189,,3566.80,30.5,,
,01:46:38,,0.0,00:00,,189,,3566.80,30.5,,
,01:46:39,,0.0,00:00,,189,,3566.80,30.5,,
,01:46:40,,0.0,00:00,,189,,3566.80,30.4,,
,01:46:41,,0.0,00:00,,189,,3566.80,30.5,,
,01:46:42,,0.0,00:00,,189,,3566.80,30.5,,
,01:46:43,,0.0,00:00,,189,,3566.80,30.6,,
,01:46:44,,0.0,00:00,,189,,3566.80,30.5,,
,01:46:45,,0.0,00:00,,189,,3566.80,30.5,,
,01:46:46,,0.0,00:00,,189,,3566.80,30.6,,
,01:46:47,,0.0,00:00,,189,,3566.80,30.5,,
,01:46:48,,0.0,00:00,,189,,3566.80,30.5,,
,01:46:49,,0.0,00:00,,189,,3566.80,30.5,,
,01:46:50,,0.0,00:00,,189,,3566.80,30.5,,
,01:46:51,,0.0,00:00,,189,,3566.80,30.5,,
,01:46:52,,1.1,54:33,,189,,3566.80,30.6,,
,01:46:53,,1.7,35:18,,189,,3566.80,30.5,,
,01:46:54,,1.9,31:35,,189,,3566.80,30.5,,
,01:46:55,,1.8,33:20,,190,,3566.80,30.5,,
,01:46:56,,1.9,31:35,,190,,3566.80,30.5,,
,01:46:57,,2.1,28:34,,190,,3566.80,30.5,,
,01:46:58,,2.3,26:05,,190,,3566.80,30.5,,
,01:46:59,,2.3,26:05,,191,,3567.00,30.5,,
,01:47:00,,2.0,30:00,,191,,3567.90,30.6,,
,01:47:01,,1.9,31:35,,191,,3568.60,30.6,,
,01:47:02,,1.9,31:35,,191,,3568.90,30.5,,
,01:47:03,,2.2,27:16,,192,,3569.40,30.5,,
,01:47:04,,2.5,24:00,,192,,3570.00,30.5,,
,01:47:05,,2.8,21:26,,192,,3570.90,30.5,,
,01:47:06,,2.9,20:41,,192,,3571.90,30.5,,
,01:47:07,,2.9,20:41,,192,,3572.70,30.6,,
,01:47:08,,3.0,20:00,,192,,3573.60,30.6,,
,01:47:09,,2.9,20:41,,192,,3574.70,30.5,,
,01:47:10,,2.9,20:41,,192,,3575.70,30.5,,
,01:47:11,,2.9,20:41,,193,,3576.90,30.6,,
,01:47:12,,2.8,21:26,,193,,3577.90,30.5,,
,01:47:13,,2.8,21:26,,193,,3578.90,30.8,,
,01:47:14,,2.8,21:26,,193,,3579.90,30.5,,
,01:47:15,,2.9,20:41,,193,,3580.90,30.6,,
,01:47:16,,3.0,20:00,,193,,3582.00,30.5,,
,01:47:17,,3.2,18:45,,193,,3583.30,30.6,,
,01:47:18,,3.4,17:39,,193,,3584.50,30.6,,
,01:47:19,,3.5,17:09,,193,,3585.70,30.5,,
,01:47:20,,3.6,16:40,,193,,3586.80,30.5,,
,01:47:21,,3.6,16:40,,193,,3588.20,30.6,,
,01:47:22,,3.6,16:40,,193,,3589.30,30.5,,
,01:47:23,,3.6,16:40,,193,,3590.40,30.6,,
,01:47:24,,3.6,16:40,,193,,3591.30,30.5,,
,01:47:25,,3.6,16:40,,193,,3592.30,30.7,,
,01:47:26,,3.6,16:40,,193,,3593.40,30.5,,
,01:47:27,,3.7,16:13,,194,,3594.30,30.5,,
,01:47:28,,3.7,16:13,,194,,3595.10,30.6,,
,01:47:29,,3.7,16:13,,194,,3596.10,30.5,,
,01:47:30,,3.7,16:13,,194,,3597.20,30.6,,
,01:47:31,,3.7,16:13,,194,,3598.30,30.5,,
,01:47:32,,3.7,16:13,,194,,3599.40,30.6,,
,01:47:33,,3.7,16:13,,194,,3600.60,30.6,,
,01:47:34,,3.7,16:13,,194,,3601.70,30.6,,
,01:47:35,,3.8,15:47,,195,,3602.80,30.5,,
,01:47:36,,3.8,15:47,,195,,3603.90,30.6,,
,01:47:37,,3.8,15:47,,194,,3605.10,30.6,,
,01:47:38,,3.8,15:47,,194,,3606.30,30.5,,
,01:47:39,,3.8,15:47,,194,,3607.40,30.6,,
,01:47:40,,3.8,15:47,,194,,3608.60,30.7,,
,01:47:41,,3.9,15:23,,194,,3609.70,30.5,,
,01:47:42,,3.9,15:23,,194,,3611.00,30.6,,
,01:47:43,,3.9,15:23,,195,,3612.20,30.7,,
,01:47:44,,4.0,15:00,,195,,3613.50,30.6,,
,01:47:45,,4.0,15:00,,195,,3614.80,30.6,,
,01:47:46,,4.0,15:00,,195,,3616.20,30.6,,
,01:47:47,,4.0,15:00,,196,,3617.50,30.5,,
,01:47:48,,4.0,15:00,,196,,3618.70,30.6,,
,01:47:49,,4.0,15:00,,195,,3619.80,30.5,,
,01:47:50,,4.0,15:00,,195,,3620.90,30.6,,
,01:47:51,,4.0,15:00,,195,,3621.90,30.6,,
,01:47:52,,3.9,15:23,,195,,3622.70,30.6,,
,01:47:53,,3.8,15:47,,195,,3623.40,30.6,,
,01:47:54,,3.7,16:13,,195,,3624.00,30.6,,
,01:47:55,,3.7,16:13,,195,,3624.70,30.8,,
,01:47:56,,3.7,16:13,,195,,3625.60,30.6,,
,01:47:57,,3.6,16:40,,195,,3626.40,30.6,,
,01:47:58,,3.6,16:40,,195,,3627.20,30.6,,
,01:47:59,,3.5,17:09,,195,,3627.90,30.6,,
,01:48:00,,3.5,17:09,,195,,3628.70,30.6,,
,01:48:01,,3.5,17:09,,195,,3629.80,30.5,,
,01:48:02,,3.5,17:09,,195,,3630.80,30.6,,
,01:48:03,,3.5,17:09,,195,,3631.80,30.7,,
,01:48:04,,3.5,17:09,,195,,3632.80,30.6,,
,01:48:05,,3.5,17:09,,195,,3633.80,30.6,,
,01:48:06,,3.5,17:09,,195,,3634.70,30.6,,
,01:48:07,,3.5,17:09,,195,,3635.80,30.8,,
,01:48:08,,3.6,16:40,,195,,3636.90,30.8,,
,01:48:09,,3.6,16:40,,195,,3638.10,30.6,,
,01:48:10,,3.6,16:40,,195,,3639.10,30.6,,
,01:48:11,,3.6,16:40,,195,,3640.20,30.6,,
,01:48:12,,3.6,16:40,,195,,3641.30,30.6,,
,01:48:13,,3.6,16:40,,195,,3642.50,30.8,,
,01:48:14,,3.6,16:40,,195,,3643.60,30.8,,
,01:48:15,,3.7,16:13,,195,,3644.70,30.6,,
,01:48:16,,3.7,16:13,,195,,3645.80,30.6,,
,01:48:17,,3.7,16:13,,195,,3646.80,30.9,,
,01:48:18,,3.7,16:13,,195,,3648.00,30.6,,
,01:48:19,,3.7,16:13,,195,,3649.20,30.8,,
,01:48:20,,3.8,15:47,,195,,3650.30,30.8,,
,01:48:21,,3.8,15:47,,195,,3651.40,30.8,,
,01:48:22,,3.8,15:47,,195,,3652.30,30.8,,
,01:48:23,,3.8,15:47,,195,,3653.40,30.6,,
,01:48:24,,3.8,15:47,,195,,3654.40,30.8,,
,01:48:25,,3.8,15:47,,195,,3655.50,30.6,,
,01:48:26,,3.8,15:47,,195,,3656.60,30.6,,
,01:48:27,,3.8,15:47,,195,,3657.60,30.6,,
,01:48:28,,3.8,15:47,,195,,3658.60,30.6,,
,01:48:29,,3.8,15:47,,195,,3659.70,30.9,,
,01:48:30,,3.8,15:47,,195,,3660.90,30.6,,
,01:48:31,,3.8,15:47,,195,,3662.10,30.8,,
,01:48:32,,3.8,15:47,,195,,3663.30,30.5,,
,01:48:33,,3.8,15:47,,194,,3664.30,30.8,,
,01:48:34,,3.8,15:47,,194,,3665.10,30.8,,
,01:48:35,,3.8,15:47,,194,,3666.10,30.5,,
,01:48:36,,3.8,15:47,,194,,3667.20,30.7,,
,01:48:37,,3.9,15:23,,194,,3668.50,30.6,,
,01:48:38,,3.9,15:23,,194,,3669.50,31.0,,
,01:48:39,,3.9,15:23,,194,,3670.40,30.7,,
,01:48:40,,3.8,15:47,,194,,3671.40,30.7,,
,01:48:41,,3.8,15:47,,194,,3672.50,30.5,,
,01:48:42,,3.8,15:47,,194,,3673.60,30.8,,
,01:48:43,,3.8,15:47,,193,,3674.70,30.7,,
,01:48:44,,3.8,15:47,,193,,3675.60,30.9,,
,01:48:45,,3.8,15:47,,193,,3676.50,30.7,,
,01:48:46,,3.7,16:13,,193,,3677.30,30.6,,
,01:48:47,,3.7,16:13,,193,,3678.00,30.6,,
,01:48:48,,3.6,16:40,,193,,3678.90,30.6,,
,01:48:49,,3.5,17:09,,193,,3679.60,30.6,,
,01:48:50,,3.5,17:09,,193,,3680.20,30.5,,
,01:48:51,,3.5,17:09,,193,,3681.00,30.5,,
,01:48:52,,3.5,17:09,,193,,3681.70,30.5,,
,01:48:53,,3.5,17:09,,193,,3682.60,30.5,,
,01:48:54,,3.6,16:40,,193,,3683.70,30.5,,
,01:48:55,,3.7,16:13,,193,,3684.90,30.5,,
,01:48:56,,3.7,16:13,,193,,3686.00,30.6,,
,01:48:57,,3.8,15:47,,193,,3687.20,30.5,,
,01:48:58,,3.8,15:47,,193,,3688.40,30.5,,
,01:48:59,,3.9,15:23,,193,,3689.70,30.6,,
,01:49:00,,4.0,15:00,,193,,3690.90,30.5,,
,01:49:01,,4.1,14:38,,192,,3692.20,30.5,,
,01:49:02,,4.2,14:17,,192,,3693.60,30.5,,
,01:49:03,,4.2,14:17,,192,,3695.00,30.4,,
,01:49:04,,4.2,14:17,,192,,3696.30,30.5,,
,01:49:05,,4.1,14:38,,192,,3697.40,30.5,,
,01:49:06,,4.0,15:00,,192,,3698.30,30.5,,
,01:49:07,,3.9,15:23,,192,,3699.20,30.4,,
,01:49:08,,3.8,15:47,,192,,3700.10,30.3,,
,01:49:09,,3.6,16:40,,192,,3700.70,30.5,,
,01:49:10,,3.4,17:39,,192,,3701.20,30.4,,
,01:49:11,,0.0,00:00,,192,,3701.20,30.4,,
,01:49:12,,0.0,00:00,,192,,3701.20,30.5,,
,01:49:13,,0.0,00:00,,193,,3701.20,30.4,,
,01:49:14,,1.3,46:09,,193,,3701.20,30.4,,
,01:49:15,,2.0,30:00,,193,,3701.20,30.5,,
,01:49:16,,2.2,27:16,,193,,3701.20,30.4,,
,01:49:17,,2.1,28:34,,192,,3701.40,30.5,,
,01:49:18,,2.1,28:34,,192,,3702.00,30.5,,
,01:49:19,,2.2,27:16,,192,,3702.80,30.4,,
,01:49:20,,2.5,24:00,,192,,3703.80,30.5,,
,01:49:21,,3.0,20:00,,192,,3704.80,30.5,,
,01:49:22,,3.3,18:11,,192,,3706.10,30.5,,
,01:49:23,,3.5,17:09,,192,,3707.30,30.6,,
,01:49:24,,3.5,17:09,,192,,3708.40,30.4,,
,01:49:25,,3.3,18:11,,192,,3709.50,30.4,,
,01:49:26,,2.9,20:41,,192,,3710.60,30.5,,
,01:49:27,,2.6,23:05,,192,,3711.50,30.5,,
,01:49:28,,2.2,27:16,,192,,3712.50,30.4,,
,01:49:29,,2.0,30:00,,192,,3713.20,30.5,,
,01:49:30,,1.9,31:35,,192,,3713.60,30.4,,
,01:49:31,,0.0,00:00,,192,,3713.70,30.4,,
,01:49:32,,0.0,00:00,,192,,3713.70,30.4,,
,01:49:33,,0.0,00:00,,192,,3713.70,30.4,,
,01:49:34,,0.0,00:00,,192,,3713.70,30.4,,
,01:49:35,,0.0,00:00,,192,,3713.70,30.5,,
,01:49:36,,1.0,60:00,,192,,3713.70,30.4,,
,01:49:37,,1.9,31:35,,192,,3713.70,30.4,,
,01:49:38,,2.7,22:13,,192,,3713.70,30.5,,
,01:49:39,,3.0,20:00,,192,,3713.80,30.3,,
,01:49:40,,2.9,20:41,,192,,3713.90,30.4,,
,01:49:41,,2.7,22:13,,192,,3714.40,30.5,,
,01:49:42,,2.6,23:05,,192,,3715.40,30.3,,
,01:49:43,,2.8,21:26,,192,,3716.30,30.3,,
,01:49:44,,3.0,20:00,,192,,3717.50,30.3,,
,01:49:45,,3.1,19:21,,192,,3719.00,30.4,,
,01:49:46,,3.2,18:45,,192,,3720.10,30.3,,
,01:49:47,,3.2,18:45,,192,,3721.00,30.4,,
,01:49:48,,3.2,18:45,,192,,3721.60,30.4,,
,01:49:49,,3.1,19:21,,192,,3722.50,30.3,,
,01:49:50,,2.9,20:41,,192,,3723.50,30.4,,
,01:49:51,,2.9,20:41,,192,,3724.20,30.1,,
,01:49:52,,2.8,21:26,,192,,3725.00,30.4,,
,01:49:53,,2.8,21:26,,192,,3725.60,30.3,,
,01:49:54,,2.7,22:13,,192,,3726.10,30.4,,
,01:49:55,,2.7,22:13,,193,,3726.70,30.4,,
,01:49:56,,2.8,21:26,,193,,3727.50,30.3,,
,01:49:57,,2.8,21:26,,193,,3728.30,30.5,,
,01:49:58,,2.9,20:41,,193,,3729.00,30.4,,
,01:49:59,,2.9,20:41,,193,,3729.80,30.4,,
,01:50:00,,2.9,20:41,,193,,3730.70,30.4,,
,01:50:01,,2.9,20:41,,192,,3731.70,30.4,,
,01:50:02,,3.0,20:00,,192,,3732.60,30.3,,
,01:50:03,,3.0,20:00,,192,,3733.60,30.3,,
,01:50:04,,2.9,20:41,,192,,3734.60,30.4,,
,01:50:05,,2.8,21:26,,192,,3735.10,30.5,,
,01:50:06,,2.8,21:26,,192,,3735.50,30.5,,
,01:50:07,,2.7,22:13,,192,,3736.00,30.4,,
,01:50:08,,2.8,21:26,,192,,3736.60,30.4,,
,01:50:09,,2.8,21:26,,191,,3737.20,30.2,,
,01:50:10,,2.8,21:26,,191,,3737.90,30.4,,
,01:50:11,,2.7,22:13,,191,,3738.40,30.5,,
,01:50:12,,2.7,22:13,,191,,3739.00,30.5,,
,01:50:13,,2.7,22:13,,191,,3739.50,30.4,,
,01:50:14,,2.6,23:05,,191,,3740.20,30.4,,
,01:50:15,,2.6,23:05,,190,,3741.00,30.5,,
,01:50:16,,2.6,23:05,,190,,3741.90,30.4,,
,01:50:17,,2.6,23:05,,190,,3742.50,30.4,,
,01:50:18,,2.6,23:05,,190,,3743.10,30.4,,
,01:50:19,,2.6,23:05,,189,,3743.70,30.5,,
,01:50:20,,2.6,23:05,,189,,3744.50,30.5,,
,01:50:21,,2.7,22:13,,189,,3745.40,30.5,,
,01:50:22,,2.7,22:13,,189,,3746.40,30.5,,
,01:50:23,,2.8,21:26,,189,,3747.30,30.5,,
,01:50:24,,2.9,20:41,,189,,3748.40,30.5,,
,01:50:25,,3.0,20:00,,189,,3749.40,30.5,,
,01:50:26,,3.2,18:45,,189,,3750.50,30.8,,
,01:50:27,,3.3,18:11,,189,,3751.70,30.5,,
,01:50:28,,3.4,17:39,,189,,3752.80,30.5,,
,01:50:29,,3.5,17:09,,189,,3754.20,30.5,,
,01:50:30,,3.6,16:40,,189,,3755.50,30.5,,
,01:50:31,,3.7,16:13,,189,,3756.80,30.5,,
,01:50:32,,3.8,15:47,,189,,3758.00,30.5,,
,01:50:33,,3.8,15:47,,189,,3759.10,30.6,,
,01:50:34,,3.8,15:47,,189,,3760.30,30.8,,
,01:50:35,,3.8,15:47,,189,,3761.50,30.6,,
,01:50:36,,3.9,15:23,,189,,3762.80,30.7,,
,01:50:37,,3.9,15:23,,189,,3764.10,30.5,,
,01:50:38,,3.9,15:23,,189,,3765.10,30.6,,
,01:50:39,,3.9,15:23,,189,,3766.10,30.5,,
,01:50:40,,3.9,15:23,,189,,3767.10,30.8,,
,01:50:41,,3.9,15:23,,189,,3768.20,30.6,,
,01:50:42,,3.9,15:23,,189,,3769.60,30.5,,
,01:50:43,,4.0,15:00,,189,,3771.00,30.6,,
,01:50:44,,4.0,15:00,,189,,3772.10,30.6,,
,01:50:45,,3.9,15:23,,189,,3773.00,30.6,,
,01:50:46,,3.8,15:47,,189,,3773.60,30.6,,
,01:50:47,,3.7,16:13,,189,,3774.00,30.7,,
,01:50:48,,0.0,00:00,,189,,3774.30,30.8,,
,01:50:49,,1.5,40:00,,189,,3774.30,30.5,,
,01:50:50,,2.7,22:13,,189,,3774.30,30.8,,
,01:50:51,,3.5,17:09,,189,,3774.30,30.7,,
,01:50:52,,3.8,15:47,,189,,3774.30,30.6,,
,01:50:53,,3.8,15:47,,189,,3774.40,30.7,,
,01:50:54,,3.9,15:23,,189,,3774.70,30.8,,
,01:50:55,,4.0,15:00,,189,,3776.00,30.8,,
,01:50:56,,4.2,14:17,,189,,3777.70,30.7,,
,01:50:57,,4.3,13:57,,189,,3779.60,30.9,,
,01:50:58,,4.5,13:20,,189,,3781.50,30.7,,
,01:50:59,,4.5,13:20,,189,,3783.10,30.9,,
,01:51:00,,4.7,12:46,,189,,3784.70,30.8,,
,01:51:01,,4.7,12:46,,189,,3786.10,30.8,,
,01:51:02,,4.6,13:03,,189,,3787.70,30.8,,
,01:51:03,,4.3,13:57,,189,,3789.40,30.8,,
,01:51:04,,4.3,13:57,,189,,3790.80,30.9,,
,01:51:05,,4.2,14:17,,189,,3792.20,30.8,,
,01:51:06,,4.0,15:00,,189,,3793.40,30.8,,
,01:51:07,,3.8,15:47,,189,,3794.40,30.7,,
,01:51:08,,3.7,16:13,,189,,3795.40,30.8,,
,01:51:09,,3.5,17:09,,188,,3796.20,30.8,,
,01:51:10,,3.5,17:09,,188,,3797.10,30.8,,
,01:51:11,,3.5,17:09,,188,,3798.00,30.8,,
,01:51:12,,3.6,16:40,,188,,3799.10,30.8,,
,01:51:13,,3.8,15:47,,188,,3800.70,30.9,,
,01:51:14,,4.0,15:00,,188,,3802.10,30.8,,
,01:51:15,,4.1,14:38,,189,,3803.50,30.6,,
,01:51:16,,4.1,14:38,,189,,3804.80,30.8,,
,01:51:17,,4.1,14:38,,189,,3806.20,30.8,,
,01:51:18,,4.1,14:38,,189,,3807.40,30.6,,
,01:51:19,,4.1,14:38,,190,,3808.60,30.8,,
,01:51:20,,4.1,14:38,,190,,3809.90,30.8,,
,01:51:21,,4.1,14:38,,190,,3810.90,30.6,,
,01:51:22,,4.2,14:17,,190,,3811.90,30.7,,
,01:51:23,,4.2,14:17,,190,,3813.10,30.7,,
,01:51:24,,4.2,14:17,,190,,3814.10,30.8,,
,01:51:25,,4.3,13:57,,191,,3815.50,30.6,,
,01:51:26,,4.3,13:57,,191,,3816.90,30.8,,
,01:51:27,,4.2,14:17,,191,,3818.30,30.7,,
,01:51:28,,4.2,14:17,,191,,3819.50,30.8,,
,01:51:29,,4.2,14:17,,191,,3820.40,30.8,,
,01:51:30,,4.2,14:17,,191,,3821.40,30.8,,
,01:51:31,,4.1,14:38,,192,,3822.30,30.8,,
,01:51:32,,4.0,15:00,,192,,3823.10,30.7,,
,01:51:33,,3.9,15:23,,192,,3823.70,30.9,,
,01:51:34,,4.0,15:00,,192,,3824.40,30.8,,
,01:51:35,,4.0,15:00,,192,,3825.50,30.7,,
,01:51:36,,4.0,15:00,,192,,3826.60,30.7,,
,01:51:37,,4.1,14:38,,192,,3827.70,30.6,,
,01:51:38,,4.0,15:00,,192,,3828.90,30.9,,
,01:51:39,,4.0,15:00,,192,,3829.90,30.9,,
,01:51:40,,3.9,15:23,,192,,3830.90,30.8,,
,01:51:41,,3.8,15:47,,192,,3832.00,30.8,,
,01:51:42,,3.8,15:47,,192,,3833.20,30.8,,
,01:51:43,,3.7,16:13,,192,,3834.00,30.8,,
,01:51:44,,3.7,16:13,,192,,3834.60,30.8,,
,01:51:45,,3.7,16:13,,192,,3835.10,30.8,,
,01:51:46,,3.6,16:40,,192,,3835.90,30.9,,
,01:51:47,,3.6,16:40,,192,,3836.70,30.8,,
,01:51:48,,3.6,16:40,,192,,3837.80,30.9,,
,01:51:49,,3.6,16:40,,192,,3838.50,30.9,,
,01:51:50,,3.5,17:09,,192,,3839.10,30.8,,
,01:51:51,,3.5,17:09,,192,,3839.80,30.9,,
,01:51:52,,3.5,17:09,,192,,3840.70,30.7,,
,01:51:53,,3.5,17:09,,192,,3841.70,30.9,,
,01:51:54,,3.6,16:40,,192,,3842.90,30.8,,
,01:51:55,,3.6,16:40,,192,,3843.90,30.8,,
,01:51:56,,3.6,16:40,,192,,3845.00,30.9,,
,01:51:57,,3.7,16:13,,192,,3846.20,30.9,,
,01:51:58,,3.7,16:13,,192,,3847.60,30.9,,
,01:51:59,,3.7,16:13,,192,,3848.80,30.9,,
,01:52:00,,3.7,16:13,,192,,3850.10,30.9,,
,01:52:01,,3.7,16:13,,192,,3851.20,30.9,,
,01:52:02,,3.7,16:13,,192,,3852.10,31.0,,
,01:52:03,,3.7,16:13,,192,,3853.10,30.8,,
,01:52:04,,3.7,16:13,,192,,3854.10,30.6,,
,01:52:05,,3.7,16:13,,192,,3855.10,30.8,,
,01:52:06,,3.8,15:47,,192,,3856.10,30.8,,
,01:52:07,,3.8,15:47,,192,,3857.50,30.8,,
,01:52:08,,3.8,15:47,,192,,3858.90,30.8,,
,01:52:09,,3.9,15:23,,192,,3860.20,30.8,,
,01:52:10,,3.9,15:23,,192,,3861.60,30.8,,
,01:52:11,,3.9,15:23,,192,,3862.90,30.8,,
,01:52:12,,4.0,15:00,,192,,3864.20,30.8,,
,01:52:13,,4.0,15:00,,192,,3865.50,30.8,,
,01:52:14,,4.0,15:00,,192,,3866.60,31.0,,
,01:52:15,,4.0,15:00,,192,,3867.80,30.8,,
,01:52:16,,4.0,15:00,,192,,3868.90,30.9,,
,01:52:17,,4.0,15:00,,192,,3869.80,30.8,,
,01:52:18,,4.0,15:00,,192,,3870.90,30.8,,
,01:52:19,,3.8,15:47,,192,,3872.00,30.8,,
,01:52:20,,3.7,16:13,,192,,3872.80,30.6,,
,01:52:21,,3.6,16:40,,192,,3873.30,30.7,,
,01:52:22,,3.2,18:45,,192,,3874.10,30.6,,
,01:52:23,,3.1,19:21,,192,,3874.70,30.8,,
,01:52:24,,3.1,19:21,,192,,3875.30,30.7,,
,01:52:25,,3.1,19:21,,191,,3876.10,30.8,,
,01:52:26,,3.2,18:45,,191,,3876.80,30.6,,
,01:52:27,,3.3,18:11,,191,,3877.60,30.7,,
,01:52:28,,3.4,17:39,,191,,3878.50,30.8,,
,01:52:29,,3.6,16:40,,191,,3879.90,30.6,,
,01:52:30,,3.7,16:13,,191,,3881.40,30.8,,
,01:52:31,,3.8,15:47,,191,,3882.80,30.7,,
,01:52:32,,3.9,15:23,,191,,3884.40,30.6,,
,01:52:33,,3.9,15:23,,191,,3885.90,30.8,,
,01:52:34,,4.0,15:00,,191,,3887.20,30.7,,
,01:52:35,,4.0,15:00,,191,,3888.60,30.5,,
,01:52:36,,4.1,14:38,,191,,3890.00,30.8,,
,01:52:37,,4.2,14:17,,191,,3891.40,30.8,,
,01:52:38,,4.2,14:17,,191,,3892.80,30.6,,
,01:52:39,,4.1,14:38,,191,,3893.90,30.8,,
,01:52:40,,4.0,15:00,,191,,3894.60,30.9,,
,01:52:41,,3.8,15:47,,191,,3895.20,30.7,,
,01:52:42,,3.7,16:13,,191,,3896.00,30.9,,
,01:52:43,,3.6,16:40,,191,,3897.00,30.8,,
,01:52:44,,3.6,16:40,,191,,3897.70,31.0,,
,01:52:45,,3.6,16:40,,191,,3898.50,30.8,,
,01:52:46,,3.5,17:09,,191,,3899.20,30.8,,
,01:52:47,,3.5,17:09,,192,,3899.60,30.8,,
,01:52:48,,3.5,17:09,,192,,3900.40,30.8,,
,01:52:49,,3.5,17:09,,192,,3901.50,30.8,,
,01:52:50,,3.6,16:40,,192,,3902.90,30.7,,
,01:52:51,,3.6,16:40,,193,,3904.40,30.6,,
,01:52:52,,3.7,16:13,,193,,3905.60,30.9,,
,01:52:53,,3.7,16:13,,193,,3906.80,30.9,,
,01:52:54,,3.7,16:13,,193,,3907.90,30.9,,
,01:52:55,,3.8,15:47,,193,,3909.10,30.9,,
,01:52:56,,3.9,15:23,,193,,3910.50,30.9,,
,01:52:57,,3.9,15:23,,194,,3911.90,30.6,,
,01:52:58,,4.0,15:00,,194,,3913.10,30.9,,
,01:52:59,,4.1,14:38,,194,,3914.10,31.1,,
,01:53:00,,4.1,14:38,,194,,3915.30,30.8,,
,01:53:01,,4.1,14:38,,194,,3916.30,30.9,,
,01:53:02,,4.0,15:00,,194,,3917.40,30.9,,
,01:53:03,,4.0,15:00,,194,,3918.60,31.0,,
,01:53:04,,3.9,15:23,,194,,3919.60,31.0,,
,01:53:05,,3.8,15:47,,194,,3920.20,31.0,,
,01:53:06,,3.8,15:47,,194,,3920.90,30.9,,
,01:53:07,,3.7,16:13,,194,,3921.70,30.9,,
,01:53:08,,3.7,16:13,,194,,3922.50,30.9,,
,01:53:09,,3.6,16:40,,194,,3923.00,31.1,,
,01:53:10,,3.6,16:40,,194,,3923.70,30.9,,
,01:53:11,,3.5,17:09,,194,,3924.60,31.0,,
,01:53:12,,3.5,17:09,,194,,3925.40,30.9,,
,01:53:13,,3.5,17:09,,194,,3926.20,30.9,,
,01:53:14,,3.5,17:09,,194,,3927.30,30.9,,
,01:53:15,,3.5,17:09,,194,,3928.40,31.0,,
,01:53:16,,3.5,17:09,,194,,3929.50,30.9,,
,01:53:17,,3.5,17:09,,194,,3930.30,30.6,,
,01:53:18,,3.6,16:40,,194,,3931.40,30.9,,
,01:53:19,,3.6,16:40,,194,,3932.60,30.9,,
,01:53:20,,3.6,16:40,,194,,3933.80,30.9,,
,01:53:21,,3.6,16:40,,194,,3934.90,31.0,,
,01:53:22,,3.7,16:13,,194,,3935.90,30.9,,
,01:53:23,,3.7,16:13,,195,,3937.10,31.0,,
,01:53:24,,3.8,15:47,,195,,3938.30,30.8,,
,01:53:25,,3.9,15:23,,195,,3939.60,30.9,,
,01:53:26,,3.9,15:23,,195,,3940.90,31.0,,
,01:53:27,,3.9,15:23,,195,,3942.10,30.9,,
,01:53:28,,3.9,15:23,,195,,3943.30,30.8,,
,01:53:29,,3.8,15:47,,196,,3944.10,31.0,,
,01:53:30,,3.8,15:47,,196,,3945.10,31.0,,
,01:53:31,,3.7,16:13,,196,,3946.00,31.0,,
